appt_date,geog_name,geog_code,time_between_booking_and_appt,geog_ons_code,weekday,breakdown,appt_mode,appt_count,hcp_type,appt_status,geog_type
ALL,Cornwall and the Isles of Scilly Health and Social Care Partnership,QT6,ALL,E54000036,ALL,by_stp_and_appt_mode,Video/Online,22,ALL,ALL,STP
ALL,"Bristol, North Somerset and South Gloucestershire",QUY,ALL,E54000039,ALL,by_stp_and_appt_mode,Unknown,2002,ALL,ALL,STP
ALL,North London Partners in Health and Care,QMJ,ALL,E54000028,ALL,by_stp_and_appt_mode,Video/Online,95,ALL,ALL,STP
ALL,Frimley Health and Care ICS,QNQ,ALL,E54000034,ALL,by_stp_and_appt_mode,Video/Online,9,ALL,ALL,STP
ALL,Herefordshire and Worcestershire,QGH,ALL,E54000019,ALL,by_stp_and_appt_mode,Video/Online,5,ALL,ALL,STP
ALL,Shropshire and Telford and Wrekin,QOC,ALL,E54000011,ALL,by_stp_and_appt_mode,Unknown,2745,ALL,ALL,STP
ALL,Surrey Heartlands Health and Care Partnership,QXU,ALL,E54000052,ALL,by_stp_and_appt_mode,Video/Online,1,ALL,ALL,STP
ALL,Kent and Medway,QKS,ALL,E54000032,ALL,by_stp_and_appt_mode,Unknown,3612,ALL,ALL,STP
ALL,"Bristol, North Somerset and South Gloucestershire",QUY,ALL,E54000039,ALL,by_stp_and_appt_status,ALL,90801,ALL,Unknown,STP
ALL,Greater Manchester Health and Social Care Partnership,QOP,ALL,E54000007,ALL,by_stp_and_appt_status,ALL,220615,ALL,Unknown,STP
ALL,Mid and South Essex,QH8,ALL,E54000026,ALL,by_stp_and_appt_status,ALL,1541,ALL,DNA,STP
ALL,Frimley Health and Care ICS,QNQ,ALL,E54000034,ALL,by_stp_and_appt_status,ALL,47045,ALL,Unknown,STP
ALL,Somerset,QSL,ALL,E54000038,ALL,by_stp_and_appt_status,ALL,64477,ALL,Unknown,STP
ALL,Norfolk and Waveney Health and Care Partnership,QMM,ALL,E54000022,ALL,by_stp_and_appt_status,ALL,47034,ALL,Attended,STP
ALL,Lincolnshire,QJM,ALL,E54000013,ALL,by_stp_and_appt_status,ALL,31102,ALL,Attended,STP
ALL,Lincolnshire,QJM,ALL,E54000013,ALL,by_stp_and_appt_status,ALL,1270,ALL,DNA,STP
ALL,West Yorkshire and Harrogate (Health and Care Partnership),QWO,ALL,E54000054,ALL,by_stp_and_appt_status,ALL,4185,ALL,DNA,STP
ALL,Sussex and East Surrey Health and Care Partnership,QNX,ALL,E54000053,ALL,by_stp_and_appt_status,ALL,188222,ALL,Unknown,STP
ALL,Cambridgeshire and Peterborough,QUE,ALL,E54000021,ALL,by_stp_and_appt_status,ALL,86598,ALL,Unknown,STP
ALL,"Buckinghamshire, Oxfordshire and Berkshire West",QU9,ALL,E54000044,ALL,by_stp_and_appt_status,ALL,1231,ALL,DNA,STP
ALL,South West London Health and Care Partnership,QWE,ALL,E54000031,ALL,by_stp_and_appt_status,ALL,16577,ALL,Attended,STP
ALL,Greater Manchester Health and Social Care Partnership,QOP,ALL,E54000007,ALL,by_stp_and_appt_status,ALL,2734,ALL,DNA,STP
ALL,Dorset,QVV,ALL,E54000041,ALL,by_stp_and_appt_status,ALL,34008,ALL,Attended,STP
ALL,Birmingham and Solihull,QHL,ALL,E54000017,ALL,by_stp_and_appt_status,ALL,30095,ALL,Attended,STP
ALL,"Bath and North East Somerset, Swindon and Wiltshire",QOX,ALL,E54000040,ALL,by_stp_and_appt_status,ALL,119047,ALL,Unknown,STP
ALL,Coventry and Warwickshire,QWU,ALL,E54000018,ALL,by_stp_and_appt_status,ALL,9198,ALL,Attended,STP
ALL,Greater Manchester Health and Social Care Partnership,QOP,ALL,E54000007,ALL,by_stp_and_appt_status,ALL,39759,ALL,Attended,STP
ALL,North London Partners in Health and Care,QMJ,ALL,E54000028,ALL,by_stp_and_appt_status,ALL,524,ALL,DNA,STP
ALL,Kent and Medway,QKS,ALL,E54000032,ALL,by_stp_and_appt_status,ALL,176293,ALL,Unknown,STP
ALL,South Yorkshire and Bassetlaw,QF7,ALL,E54000009,ALL,by_stp_and_appt_status,ALL,175666,ALL,Unknown,STP
ALL,Joined Up Care Derbyshire,QJ2,ALL,E54000012,ALL,by_stp_and_appt_status,ALL,1439,ALL,DNA,STP
ALL,Joined Up Care Derbyshire,QJ2,ALL,E54000012,ALL,by_stp_and_appt_status,ALL,43404,ALL,Attended,STP
ALL,"Bedfordshire, Luton and Milton Keynes",QHG,ALL,E54000024,ALL,by_stp_and_appt_status,ALL,101183,ALL,Unknown,STP
ALL,Joined Up Care Derbyshire,QJ2,ALL,E54000012,ALL,by_stp_and_appt_status,ALL,131297,ALL,Unknown,STP
ALL,Cheshire and Merseyside,QYG,ALL,E54000008,ALL,by_stp_and_appt_status,ALL,184859,ALL,Unknown,STP
ALL,West Yorkshire and Harrogate (Health and Care Partnership),QWO,ALL,E54000054,ALL,by_stp_and_appt_status,ALL,271546,ALL,Unknown,STP
ALL,Hertfordshire and West Essex,QM7,ALL,E54000025,ALL,by_stp_and_appt_status,ALL,108884,ALL,Unknown,STP
ALL,Hertfordshire and West Essex,QM7,ALL,E54000025,ALL,by_stp_and_appt_status,ALL,1351,ALL,DNA,STP
ALL,East London Health and Care Partnership,QMF,ALL,E54000029,ALL,by_stp_and_appt_status,ALL,20202,ALL,Attended,STP
ALL,Cheshire and Merseyside,QYG,ALL,E54000008,ALL,by_stp_and_appt_status,ALL,38992,ALL,Attended,STP
ALL,Cambridgeshire and Peterborough,QUE,ALL,E54000021,ALL,by_stp_and_appt_status,ALL,1412,ALL,DNA,STP
ALL,Nottingham and Nottinghamshire Health and Care,QT1,ALL,E54000014,ALL,by_stp_and_appt_status,ALL,42813,ALL,Attended,STP
ALL,Cumbria and North East,QHM,ALL,E54000050,ALL,by_stp_and_appt_status,ALL,4503,ALL,DNA,STP
ALL,"Bath and North East Somerset, Swindon and Wiltshire",QOX,ALL,E54000040,ALL,by_stp_and_appt_status,ALL,40980,ALL,Attended,STP
ALL,Cornwall and the Isles of Scilly Health and Social Care Partnership,QT6,ALL,E54000036,ALL,by_stp_and_appt_status,ALL,21592,ALL,Attended,STP
ALL,Healthier Lancashire and South Cumbria,QE1,ALL,E54000048,ALL,by_stp_and_appt_status,ALL,156473,ALL,Unknown,STP
ALL,Staffordshire and Stoke on Trent,QNC,ALL,E54000010,ALL,by_stp_and_appt_status,ALL,14955,ALL,Attended,STP
ALL,Mid and South Essex,QH8,ALL,E54000026,ALL,by_stp_and_appt_status,ALL,107945,ALL,Unknown,STP
ALL,Birmingham and Solihull,QHL,ALL,E54000017,ALL,by_stp_and_appt_status,ALL,93710,ALL,Unknown,STP
ALL,Healthier Lancashire and South Cumbria,QE1,ALL,E54000048,ALL,by_stp_and_appt_status,ALL,1432,ALL,DNA,STP
ALL,South Yorkshire and Bassetlaw,QF7,ALL,E54000009,ALL,by_stp_and_appt_status,ALL,2668,ALL,DNA,STP
ALL,Herefordshire and Worcestershire,QGH,ALL,E54000019,ALL,by_stp_and_appt_status,ALL,17240,ALL,Attended,STP
ALL,"Bath and North East Somerset, Swindon and Wiltshire",QOX,ALL,E54000040,ALL,by_stp_and_appt_status,ALL,1496,ALL,DNA,STP
ALL,Mid and South Essex,QH8,ALL,E54000026,ALL,by_stp_and_appt_status,ALL,45023,ALL,Attended,STP
ALL,Suffolk and North East Essex,QJG,ALL,E54000023,ALL,by_stp_and_appt_status,ALL,36244,ALL,Attended,STP
ALL,Suffolk and North East Essex,QJG,ALL,E54000023,ALL,by_stp_and_appt_status,ALL,1265,ALL,DNA,STP
ALL,Healthier Lancashire and South Cumbria,QE1,ALL,E54000048,ALL,by_stp_and_appt_status,ALL,25670,ALL,Attended,STP
ALL,Dorset,QVV,ALL,E54000041,ALL,by_stp_and_appt_status,ALL,102800,ALL,Unknown,STP
ALL,"Bristol, North Somerset and South Gloucestershire",QUY,ALL,E54000039,ALL,by_stp_and_appt_status,ALL,846,ALL,DNA,STP
ALL,Cornwall and the Isles of Scilly Health and Social Care Partnership,QT6,ALL,E54000036,ALL,by_stp_and_appt_status,ALL,73480,ALL,Unknown,STP
ALL,Our Healthier South East London,QKK,ALL,E54000030,ALL,by_stp_and_appt_status,ALL,74160,ALL,Unknown,STP
ALL,Cambridgeshire and Peterborough,QUE,ALL,E54000021,ALL,by_stp_and_appt_status,ALL,37916,ALL,Attended,STP
ALL,Northamptonshire,QPM,ALL,E54000020,ALL,by_stp_and_appt_status,ALL,26173,ALL,Attended,STP
ALL,"Leicester, Leicestershire and Rutland",QK1,ALL,E54000015,ALL,by_stp_and_appt_status,ALL,125212,ALL,Unknown,STP
ALL,Gloucestershire,QR1,ALL,E54000043,ALL,by_stp_and_appt_status,ALL,27252,ALL,Attended,STP
ALL,North West London Health and Care Partnership,QRV,ALL,E54000027,ALL,by_stp_and_appt_status,ALL,58265,ALL,Attended,STP
ALL,Shropshire and Telford and Wrekin,QOC,ALL,E54000011,ALL,by_stp_and_appt_status,ALL,7272,ALL,Attended,STP
ALL,The Black Country and West Birmingham,QUA,ALL,E54000016,ALL,by_stp_and_appt_status,ALL,1655,ALL,DNA,STP
ALL,Surrey Heartlands Health and Care Partnership,QXU,ALL,E54000052,ALL,by_stp_and_appt_status,ALL,16982,ALL,Attended,STP
ALL,"Bedfordshire, Luton and Milton Keynes",QHG,ALL,E54000024,ALL,by_stp_and_appt_status,ALL,37095,ALL,Attended,STP
ALL,Birmingham and Solihull,QHL,ALL,E54000017,ALL,by_stp_and_appt_status,ALL,2035,ALL,DNA,STP
ALL,West Yorkshire and Harrogate (Health and Care Partnership),QWO,ALL,E54000054,ALL,by_stp_and_appt_status,ALL,112064,ALL,Attended,STP
ALL,South West London Health and Care Partnership,QWE,ALL,E54000031,ALL,by_stp_and_appt_status,ALL,93101,ALL,Unknown,STP
ALL,South West London Health and Care Partnership,QWE,ALL,E54000031,ALL,by_stp_and_appt_status,ALL,1090,ALL,DNA,STP
ALL,Suffolk and North East Essex,QJG,ALL,E54000023,ALL,by_stp_and_appt_status,ALL,95993,ALL,Unknown,STP
ALL,Hampshire and the Isle of Wight,QRL,ALL,E54000042,ALL,by_stp_and_appt_status,ALL,163938,ALL,Unknown,STP
ALL,Sussex and East Surrey Health and Care Partnership,QNX,ALL,E54000053,ALL,by_stp_and_appt_status,ALL,1869,ALL,DNA,STP
ALL,Kent and Medway,QKS,ALL,E54000032,ALL,by_stp_and_appt_status,ALL,1434,ALL,DNA,STP
ALL,Devon,QJK,ALL,E54000037,ALL,by_stp_and_appt_status,ALL,50399,ALL,Attended,STP
ALL,Our Healthier South East London,QKK,ALL,E54000030,ALL,by_stp_and_appt_status,ALL,12931,ALL,Attended,STP
ALL,"Leicester, Leicestershire and Rutland",QK1,ALL,E54000015,ALL,by_stp_and_appt_status,ALL,47574,ALL,Attended,STP
ALL,Cumbria and North East,QHM,ALL,E54000050,ALL,by_stp_and_appt_status,ALL,320313,ALL,Unknown,STP
ALL,North London Partners in Health and Care,QMJ,ALL,E54000028,ALL,by_stp_and_appt_status,ALL,39409,ALL,Unknown,STP
ALL,Northamptonshire,QPM,ALL,E54000020,ALL,by_stp_and_appt_status,ALL,60104,ALL,Unknown,STP
ALL,Devon,QJK,ALL,E54000037,ALL,by_stp_and_appt_status,ALL,147623,ALL,Unknown,STP
ALL,Somerset,QSL,ALL,E54000038,ALL,by_stp_and_appt_status,ALL,492,ALL,DNA,STP
ALL,Cumbria and North East,QHM,ALL,E54000050,ALL,by_stp_and_appt_status,ALL,98245,ALL,Attended,STP
ALL,Hertfordshire and West Essex,QM7,ALL,E54000025,ALL,by_stp_and_appt_status,ALL,35385,ALL,Attended,STP
ALL,North London Partners in Health and Care,QMJ,ALL,E54000028,ALL,by_stp_and_appt_status,ALL,7379,ALL,Attended,STP
ALL,Cheshire and Merseyside,QYG,ALL,E54000008,ALL,by_stp_and_appt_status,ALL,2334,ALL,DNA,STP
ALL,"Humber, Coast and Vale",QOQ,ALL,E54000051,ALL,by_stp_and_appt_status,ALL,2497,ALL,DNA,STP
ALL,Nottingham and Nottinghamshire Health and Care,QT1,ALL,E54000014,ALL,by_stp_and_appt_status,ALL,1889,ALL,DNA,STP
ALL,Shropshire and Telford and Wrekin,QOC,ALL,E54000011,ALL,by_stp_and_appt_status,ALL,38648,ALL,Unknown,STP
ALL,Sussex and East Surrey Health and Care Partnership,QNX,ALL,E54000053,ALL,by_stp_and_appt_status,ALL,52077,ALL,Attended,STP
ALL,"Humber, Coast and Vale",QOQ,ALL,E54000051,ALL,by_stp_and_appt_status,ALL,180173,ALL,Unknown,STP
ALL,Dorset,QVV,ALL,E54000041,ALL,by_stp_and_appt_status,ALL,1206,ALL,DNA,STP
ALL,"Humber, Coast and Vale",QOQ,ALL,E54000051,ALL,by_stp_and_appt_status,ALL,62784,ALL,Attended,STP
ALL,Herefordshire and Worcestershire,QGH,ALL,E54000019,ALL,by_stp_and_appt_status,ALL,83052,ALL,Unknown,STP
ALL,South Yorkshire and Bassetlaw,QF7,ALL,E54000009,ALL,by_stp_and_appt_status,ALL,57323,ALL,Attended,STP
ALL,Hampshire and the Isle of Wight,QRL,ALL,E54000042,ALL,by_stp_and_appt_status,ALL,1752,ALL,DNA,STP
ALL,Lincolnshire,QJM,ALL,E54000013,ALL,by_stp_and_appt_status,ALL,79324,ALL,Unknown,STP
ALL,The Black Country and West Birmingham,QUA,ALL,E54000016,ALL,by_stp_and_appt_status,ALL,92519,ALL,Unknown,STP
ALL,Kent and Medway,QKS,ALL,E54000032,ALL,by_stp_and_appt_status,ALL,28573,ALL,Attended,STP
ALL,Norfolk and Waveney Health and Care Partnership,QMM,ALL,E54000022,ALL,by_stp_and_appt_status,ALL,1988,ALL,DNA,STP
ALL,The Black Country and West Birmingham,QUA,ALL,E54000016,ALL,by_stp_and_appt_status,ALL,24452,ALL,Attended,STP
ALL,Norfolk and Waveney Health and Care Partnership,QMM,ALL,E54000022,ALL,by_stp_and_appt_status,ALL,139433,ALL,Unknown,STP
ALL,Coventry and Warwickshire,QWU,ALL,E54000018,ALL,by_stp_and_appt_status,ALL,44493,ALL,Unknown,STP
ALL,Gloucestershire,QR1,ALL,E54000043,ALL,by_stp_and_appt_status,ALL,93609,ALL,Unknown,STP
ALL,"Leicester, Leicestershire and Rutland",QK1,ALL,E54000015,ALL,by_stp_and_appt_status,ALL,2123,ALL,DNA,STP
ALL,North West London Health and Care Partnership,QRV,ALL,E54000027,ALL,by_stp_and_appt_status,ALL,3385,ALL,DNA,STP
ALL,East London Health and Care Partnership,QMF,ALL,E54000029,ALL,by_stp_and_appt_status,ALL,1514,ALL,DNA,STP
ALL,"Buckinghamshire, Oxfordshire and Berkshire West",QU9,ALL,E54000044,ALL,by_stp_and_appt_status,ALL,28405,ALL,Attended,STP
ALL,Surrey Heartlands Health and Care Partnership,QXU,ALL,E54000052,ALL,by_stp_and_appt_status,ALL,84477,ALL,Unknown,STP
ALL,Our Healthier South East London,QKK,ALL,E54000030,ALL,by_stp_and_appt_status,ALL,866,ALL,DNA,STP
ALL,Herefordshire and Worcestershire,QGH,ALL,E54000019,ALL,by_stp_and_appt_status,ALL,743,ALL,DNA,STP
ALL,"Bedfordshire, Luton and Milton Keynes",QHG,ALL,E54000024,ALL,by_stp_and_appt_status,ALL,1721,ALL,DNA,STP
ALL,Hampshire and the Isle of Wight,QRL,ALL,E54000042,ALL,by_stp_and_appt_status,ALL,39704,ALL,Attended,STP
ALL,Surrey Heartlands Health and Care Partnership,QXU,ALL,E54000052,ALL,by_stp_and_appt_status,ALL,816,ALL,DNA,STP
ALL,"Bristol, North Somerset and South Gloucestershire",QUY,ALL,E54000039,ALL,by_stp_and_appt_status,ALL,16777,ALL,Attended,STP
ALL,Staffordshire and Stoke on Trent,QNC,ALL,E54000010,ALL,by_stp_and_appt_status,ALL,71859,ALL,Unknown,STP
ALL,Cornwall and the Isles of Scilly Health and Social Care Partnership,QT6,ALL,E54000036,ALL,by_stp_and_appt_status,ALL,900,ALL,DNA,STP
ALL,North West London Health and Care Partnership,QRV,ALL,E54000027,ALL,by_stp_and_appt_status,ALL,163596,ALL,Unknown,STP
ALL,Northamptonshire,QPM,ALL,E54000020,ALL,by_stp_and_appt_status,ALL,778,ALL,DNA,STP
ALL,Staffordshire and Stoke on Trent,QNC,ALL,E54000010,ALL,by_stp_and_appt_status,ALL,734,ALL,DNA,STP
ALL,Coventry and Warwickshire,QWU,ALL,E54000018,ALL,by_stp_and_appt_status,ALL,430,ALL,DNA,STP
ALL,Frimley Health and Care ICS,QNQ,ALL,E54000034,ALL,by_stp_and_appt_status,ALL,9163,ALL,Attended,STP
ALL,East London Health and Care Partnership,QMF,ALL,E54000029,ALL,by_stp_and_appt_status,ALL,94218,ALL,Unknown,STP
ALL,"Buckinghamshire, Oxfordshire and Berkshire West",QU9,ALL,E54000044,ALL,by_stp_and_appt_status,ALL,139430,ALL,Unknown,STP
ALL,Somerset,QSL,ALL,E54000038,ALL,by_stp_and_appt_status,ALL,12940,ALL,Attended,STP
ALL,Gloucestershire,QR1,ALL,E54000043,ALL,by_stp_and_appt_status,ALL,1151,ALL,DNA,STP
ALL,Devon,QJK,ALL,E54000037,ALL,by_stp_and_appt_status,ALL,1889,ALL,DNA,STP
ALL,Shropshire and Telford and Wrekin,QOC,ALL,E54000011,ALL,by_stp_and_appt_status,ALL,329,ALL,DNA,STP
ALL,Frimley Health and Care ICS,QNQ,ALL,E54000034,ALL,by_stp_and_appt_status,ALL,514,ALL,DNA,STP
ALL,Nottingham and Nottinghamshire Health and Care,QT1,ALL,E54000014,ALL,by_stp_and_appt_status,ALL,127347,ALL,Unknown,STP
2022-06-07,ALL,ALL,ALL,ALL,Tue,by_status_by_date,ALL,605844,ALL,Unknown,ALL
2022-06-13,ALL,ALL,ALL,ALL,Mon,by_status_by_date,ALL,289,ALL,Attended,ALL
2022-06-02,ALL,ALL,ALL,ALL,Thu,by_status_by_date,ALL,3964,ALL,Attended,ALL
2022-06-10,ALL,ALL,ALL,ALL,Fri,by_status_by_date,ALL,520,ALL,Attended,ALL
2022-06-03,ALL,ALL,ALL,ALL,Fri,by_status_by_date,ALL,246,ALL,DNA,ALL
2022-06-25,ALL,ALL,ALL,ALL,Sat,by_status_by_date,ALL,4005,ALL,Unknown,ALL
2022-06-16,ALL,ALL,ALL,ALL,Thu,by_status_by_date,ALL,259060,ALL,Unknown,ALL
2022-06-28,ALL,ALL,ALL,ALL,Tue,by_status_by_date,ALL,179,ALL,Attended,ALL
2022-06-30,ALL,ALL,ALL,ALL,Thu,by_status_by_date,ALL,119,ALL,Attended,ALL
2022-06-24,ALL,ALL,ALL,ALL,Fri,by_status_by_date,ALL,113257,ALL,Unknown,ALL
2022-06-14,ALL,ALL,ALL,ALL,Tue,by_status_by_date,ALL,227,ALL,Attended,ALL
2022-06-12,ALL,ALL,ALL,ALL,Sun,by_status_by_date,ALL,1232,ALL,Unknown,ALL
2022-06-19,ALL,ALL,ALL,ALL,Sun,by_status_by_date,ALL,503,ALL,Unknown,ALL
2022-06-05,ALL,ALL,ALL,ALL,Sun,by_status_by_date,ALL,3281,ALL,Attended,ALL
2022-06-23,ALL,ALL,ALL,ALL,Thu,by_status_by_date,ALL,166,ALL,Attended,ALL
2022-06-05,ALL,ALL,ALL,ALL,Sun,by_status_by_date,ALL,245,ALL,Unknown,ALL
2022-06-21,ALL,ALL,ALL,ALL,Tue,by_status_by_date,ALL,189508,ALL,Unknown,ALL
2022-06-01,ALL,ALL,ALL,ALL,Wed,by_status_by_date,ALL,884953,ALL,Attended,ALL
2022-06-03,ALL,ALL,ALL,ALL,Fri,by_status_by_date,ALL,3086,ALL,Attended,ALL
2022-06-13,ALL,ALL,ALL,ALL,Mon,by_status_by_date,ALL,385986,ALL,Unknown,ALL
2022-06-06,ALL,ALL,ALL,ALL,Mon,by_status_by_date,ALL,293013,ALL,Unknown,ALL
2022-06-20,ALL,ALL,ALL,ALL,Mon,by_status_by_date,ALL,218353,ALL,Unknown,ALL
2022-06-08,ALL,ALL,ALL,ALL,Wed,by_status_by_date,ALL,516840,ALL,Unknown,ALL
2022-06-27,ALL,ALL,ALL,ALL,Mon,by_status_by_date,ALL,114816,ALL,Unknown,ALL
2022-06-01,ALL,ALL,ALL,ALL,Wed,by_status_by_date,ALL,36866,ALL,Unknown,ALL
2022-06-04,ALL,ALL,ALL,ALL,Sat,by_status_by_date,ALL,975,ALL,Unknown,ALL
2022-06-20,ALL,ALL,ALL,ALL,Mon,by_status_by_date,ALL,160,ALL,Attended,ALL
2022-06-21,ALL,ALL,ALL,ALL,Tue,by_status_by_date,ALL,196,ALL,Attended,ALL
2022-06-22,ALL,ALL,ALL,ALL,Wed,by_status_by_date,ALL,189,ALL,Attended,ALL
2022-06-04,ALL,ALL,ALL,ALL,Sat,by_status_by_date,ALL,1408,ALL,DNA,ALL
2022-06-07,ALL,ALL,ALL,ALL,Tue,by_status_by_date,ALL,4078,ALL,Attended,ALL
2022-06-29,ALL,ALL,ALL,ALL,Wed,by_status_by_date,ALL,90836,ALL,Unknown,ALL
2022-06-10,ALL,ALL,ALL,ALL,Fri,by_status_by_date,ALL,387375,ALL,Unknown,ALL
2022-06-26,ALL,ALL,ALL,ALL,Sun,by_status_by_date,ALL,759,ALL,Unknown,ALL
2022-06-22,ALL,ALL,ALL,ALL,Wed,by_status_by_date,ALL,163876,ALL,Unknown,ALL
2022-06-24,ALL,ALL,ALL,ALL,Fri,by_status_by_date,ALL,167,ALL,Attended,ALL
2022-06-16,ALL,ALL,ALL,ALL,Thu,by_status_by_date,ALL,199,ALL,Attended,ALL
2022-06-06,ALL,ALL,ALL,ALL,Mon,by_status_by_date,ALL,22045,ALL,DNA,ALL
2022-06-11,ALL,ALL,ALL,ALL,Sat,by_status_by_date,ALL,14722,ALL,Unknown,ALL
2022-06-05,ALL,ALL,ALL,ALL,Sun,by_status_by_date,ALL,177,ALL,DNA,ALL
2022-06-02,ALL,ALL,ALL,ALL,Thu,by_status_by_date,ALL,736,ALL,Unknown,ALL
2022-06-03,ALL,ALL,ALL,ALL,Fri,by_status_by_date,ALL,876,ALL,Unknown,ALL
2022-06-18,ALL,ALL,ALL,ALL,Sat,by_status_by_date,ALL,7631,ALL,Unknown,ALL
2022-06-23,ALL,ALL,ALL,ALL,Thu,by_status_by_date,ALL,141092,ALL,Unknown,ALL
2022-06-06,ALL,ALL,ALL,ALL,Mon,by_status_by_date,ALL,545014,ALL,Attended,ALL
2022-06-17,ALL,ALL,ALL,ALL,Fri,by_status_by_date,ALL,212211,ALL,Unknown,ALL
2022-06-08,ALL,ALL,ALL,ALL,Wed,by_status_by_date,ALL,1032,ALL,Attended,ALL
2022-06-01,ALL,ALL,ALL,ALL,Wed,by_status_by_date,ALL,41860,ALL,DNA,ALL
2022-06-30,ALL,ALL,ALL,ALL,Thu,by_status_by_date,ALL,74455,ALL,Unknown,ALL
2022-06-27,ALL,ALL,ALL,ALL,Mon,by_status_by_date,ALL,141,ALL,Attended,ALL
2022-06-17,ALL,ALL,ALL,ALL,Fri,by_status_by_date,ALL,233,ALL,Attended,ALL
2022-06-15,ALL,ALL,ALL,ALL,Wed,by_status_by_date,ALL,298303,ALL,Unknown,ALL
2022-06-02,ALL,ALL,ALL,ALL,Thu,by_status_by_date,ALL,295,ALL,DNA,ALL
2022-06-09,ALL,ALL,ALL,ALL,Thu,by_status_by_date,ALL,592,ALL,Attended,ALL
2022-06-04,ALL,ALL,ALL,ALL,Sat,by_status_by_date,ALL,12828,ALL,Attended,ALL
2022-06-14,ALL,ALL,ALL,ALL,Tue,by_status_by_date,ALL,342783,ALL,Unknown,ALL
2022-06-09,ALL,ALL,ALL,ALL,Thu,by_status_by_date,ALL,472154,ALL,Unknown,ALL
2022-06-15,ALL,ALL,ALL,ALL,Wed,by_status_by_date,ALL,214,ALL,Attended,ALL
2022-06-28,ALL,ALL,ALL,ALL,Tue,by_status_by_date,ALL,104660,ALL,Unknown,ALL
2022-06-29,ALL,ALL,ALL,ALL,Wed,by_status_by_date,ALL,150,ALL,Attended,ALL
2022-06-12,ALL,ALL,ALL,ALL,Sun,by_status_by_date,ALL,5,ALL,Attended,ALL
2022-06-11,ALL,ALL,ALL,ALL,Sat,by_status_by_date,ALL,18,ALL,Attended,ALL
2022-06-18,ALL,ALL,ALL,ALL,Sat,by_status_by_date,ALL,5,ALL,Attended,ALL
2022-06-25,ALL,ALL,ALL,ALL,Sat,by_status_by_date,ALL,8,ALL,Attended,ALL
2022-06-26,ALL,ALL,ALL,ALL,Sun,by_status_by_date,ALL,5,ALL,Attended,ALL
ALL,NHS Northumberland CCG,00L,More than 28 Days,E38000130,ALL,by_ccg_and_time_between_booking_and_appt,ALL,11052,ALL,ALL,CCG
ALL,NHS East Leicestershire and Rutland CCG,03W,2 to 7 Days,E38000051,ALL,by_ccg_and_time_between_booking_and_appt,ALL,5830,ALL,ALL,CCG
ALL,NHS Castle Point and Rochford CCG,99F,15 to 21 Days,E38000030,ALL,by_ccg_and_time_between_booking_and_appt,ALL,4361,ALL,ALL,CCG
ALL,NHS Kent and Medway CCG,91Q,22 to 28 Days,E38000237,ALL,by_ccg_and_time_between_booking_and_appt,ALL,46390,ALL,ALL,CCG
ALL,NHS West Sussex CCG,70F,1 Day,E38000248,ALL,by_ccg_and_time_between_booking_and_appt,ALL,3422,ALL,ALL,CCG
ALL,"NHS Hampshire, Southampton and Isle of Wight CCG",D9Y0V,Unknown / Data Quality,E38000253,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1,ALL,ALL,CCG
ALL,NHS St Helens CCG,01X,2 to 7 Days,E38000172,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1508,ALL,ALL,CCG
ALL,NHS Greater Preston CCG,01E,More than 28 Days,E38000227,ALL,by_ccg_and_time_between_booking_and_appt,ALL,2833,ALL,ALL,CCG
ALL,NHS North Cumbria CCG,01H,2 to 7 Days,E38000215,ALL,by_ccg_and_time_between_booking_and_appt,ALL,4513,ALL,ALL,CCG
ALL,NHS Southend CCG,99G,More than 28 Days,E38000168,ALL,by_ccg_and_time_between_booking_and_appt,ALL,2389,ALL,ALL,CCG
ALL,NHS Morecambe Bay CCG,01K,1 Day,E38000228,ALL,by_ccg_and_time_between_booking_and_appt,ALL,654,ALL,ALL,CCG
ALL,NHS North Tyneside CCG,99C,22 to 28 Days,E38000127,ALL,by_ccg_and_time_between_booking_and_appt,ALL,5777,ALL,ALL,CCG
ALL,NHS Bradford District and Craven CCG,36J,8 to 14 Days,E38000232,ALL,by_ccg_and_time_between_booking_and_appt,ALL,17681,ALL,ALL,CCG
ALL,NHS Ipswich and East Suffolk CCG,06L,22 to 28 Days,E38000086,ALL,by_ccg_and_time_between_booking_and_appt,ALL,7863,ALL,ALL,CCG
ALL,NHS Gloucestershire CCG,11M,8 to 14 Days,E38000062,ALL,by_ccg_and_time_between_booking_and_appt,ALL,19652,ALL,ALL,CCG
ALL,NHS Somerset CCG,11X,8 to 14 Days,E38000150,ALL,by_ccg_and_time_between_booking_and_appt,ALL,15461,ALL,ALL,CCG
ALL,NHS Black Country and West Birmingham CCG,D2P2L,More than 28 Days,E38000250,ALL,by_ccg_and_time_between_booking_and_appt,ALL,18448,ALL,ALL,CCG
ALL,NHS Knowsley CCG,01J,More than 28 Days,E38000091,ALL,by_ccg_and_time_between_booking_and_appt,ALL,1344,ALL,ALL,CCG
ALL,NHS Thurrock CCG,07G,22 to 28 Days,E38000185,ALL,by_ccg_and_time_between_booking_and_appt,ALL,2879,ALL,ALL,CCG
ALL,NHS Warrington CCG,02E,2 to 7 Days,E38000194,ALL,by_ccg_and_time_between_booking_and_appt,ALL,2699,ALL,ALL,CCG
